Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/002_applauding.jpg; Clapping
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/117_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/118_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/119_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/120_cutting vegetables.jpg; Chopping vegetables.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/121_cutting vegetables.jpg; Chopping vegetables.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/122_cutting vegetables.jpg; Cutting a strawberry
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/123_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/124_cutting vegetables.jpg; Chopping vegetables.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/125_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/126_cutting vegetables.jpg; Chopping vegetables
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/127_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/128_cutting vegetables.jpg; Cutting fruit
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/129_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/130_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/131_cutting vegetables.jpg; Chopping vegetables.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/132_cutting vegetables.jpg; Sewing
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/133_cutting vegetables.jpg; Cutting fruit
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/134_cutting vegetables.jpg; Chopping onions.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/135_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/136_cutting vegetables.jpg; Cutting carrots.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/137_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/138_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/139_cutting vegetables.jpg; Chopping vegetables
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/140_cutting vegetables.jpg; Chopping a tomato.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/141_cutting vegetables.jpg; Chopping vegetables
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/142_cutting vegetables.jpg; Cutting vegetables
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/143_cutting vegetables.jpg; Chopping vegetables
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/144_cutting vegetables.jpg; Cutting fish
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/145_cutting vegetables.jpg; Cutting vegetables.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/146_cutting vegetables.jpg; Cutting vegetables.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/147_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/148_cutting vegetables.jpg; Chopping vegetables
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/149_cutting vegetables.jpg; Cutting vegetables
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/150_cutting vegetables.jpg; Cutting cheese
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/151_cutting vegetables.jpg; Cutting a vegetable
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/152_cutting vegetables.jpg; Cutting fruit
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/153_cutting vegetables.jpg; Chopping vegetables
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/154_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/155_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/156_cutting vegetables.jpg; Cutting vegetables
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/157_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/158_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/159_cutting vegetables.jpg; Cutting a pumpkin
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/160_cutting vegetables.jpg; Chopping vegetables.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/161_cutting vegetables.jpg; Preparing vegetables
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/162_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/163_cutting vegetables.jpg; Cutting vegetables
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/164_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/165_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/166_cutting vegetables.jpg; Cutting
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/167_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/168_cutting vegetables.jpg; Cutting meat
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/169_cutting vegetables.jpg; Chopping vegetables.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/170_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/171_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/172_cutting vegetables.jpg; Cutting fruits.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/173_cutting vegetables.jpg; Chopping vegetables.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/174_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/175_cutting vegetables.jpg; Chopping vegetables
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/176_cutting vegetables.jpg; Chopping carrots.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/177_cutting vegetables.jpg; Preparing food
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/178_cutting vegetables.jpg; Cutting vegetables
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/179_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/180_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/181_cutting vegetables.jpg; Opening coconuts.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/182_cutting vegetables.jpg; Blending a smoothie.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/183_cutting vegetables.jpg; Cutting vegetables.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/184_cutting vegetables.jpg; Chopping broccoli.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/185_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/186_cutting vegetables.jpg; Cutting vegetables.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/187_cutting vegetables.jpg; Cutting vegetables
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/188_cutting vegetables.jpg; Cutting fruit
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/189_cutting vegetables.jpg; Cooking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/001_drinking.jpg; Drinking tea
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/002_drinking.jpg; Drinking soda
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/003_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/004_drinking.jpg; Reading a book
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/005_drinking.jpg; Drinking soda
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/006_drinking.jpg; Drinking milk.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/007_drinking.jpg; Drinking coffee
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/008_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/009_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/010_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/011_drinking.jpg; Resting
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/012_drinking.jpg; Drinking tea
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/013_drinking.jpg; Drinking a beer while petting a raccoon.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/014_drinking.jpg; Drinking wine
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/015_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/016_drinking.jpg; Drinking water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/017_drinking.jpg; Drinking orange juice
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/018_drinking.jpg; Drinking lemonade
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/019_drinking.jpg; Drinking beer
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/020_drinking.jpg; Drinking water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/021_drinking.jpg; Drinking coffee
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/022_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/023_drinking.jpg; Drinking from a juice pouch.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/024_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/025_drinking.jpg; Drinking milk
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/026_drinking.jpg; Drinking beer
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/027_drinking.jpg; Drinking a canned beverage while socializing.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/028_drinking.jpg; Drinking water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/029_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/030_drinking.jpg; Drinking vodka.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/031_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/032_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/033_drinking.jpg; Drinking from a baby bottle.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/034_drinking.jpg; Drinking milk
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/035_drinking.jpg; Drinking margaritas
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/036_drinking.jpg; Drinking orange juice.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/037_drinking.jpg; Drinking from a cup.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/038_drinking.jpg; Drinking coffee
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/039_drinking.jpg; Drinking a soda.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/040_drinking.jpg; Walking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/041_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/042_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/043_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/044_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/045_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/046_drinking.jpg; Drinking orange juice
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/047_drinking.jpg; Drinking a beer
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/048_drinking.jpg; Stirring a bowl
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/049_drinking.jpg; Walking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/050_drinking.jpg; Drinking water.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/051_drinking.jpg; Observing
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/052_drinking.jpg; Drinking beer
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/053_drinking.jpg; Drinking orange juice while working or studying.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/054_drinking.jpg; Drinking water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/055_drinking.jpg; Drinking milk.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/056_drinking.jpg; Drinking wine
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/057_drinking.jpg; Contemplating
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/058_drinking.jpg; Eating a lollipop
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/059_drinking.jpg; Drinking.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/060_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/061_drinking.jpg; Reading
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/062_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/063_drinking.jpg; Drinking juice
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/064_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/065_drinking.jpg; Drinking water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/066_drinking.jpg; Drinking soda
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/067_drinking.jpg; Drinking beer and socializing
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/068_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/069_drinking.jpg; Drinking hot chocolate.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/070_drinking.jpg; Drinking soda
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/071_drinking.jpg; Eating
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/072_drinking.jpg; Feeding a baby
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/073_drinking.jpg; Daydreaming
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/074_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/075_drinking.jpg; Singing
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/076_drinking.jpg; Drinking coffee
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/077_drinking.jpg; Pouring alcohol
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/078_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/079_drinking.jpg; Drinking coffee
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/080_drinking.jpg; Eating
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/081_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/082_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/083_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/084_drinking.jpg; Drinking beer.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/085_drinking.jpg; Drinking beer
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/086_drinking.jpg; Drinking wine
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/087_drinking.jpg; Drinking a beer
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/088_drinking.jpg; Drinking water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/089_drinking.jpg; Holding a baby
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/090_drinking.jpg; Drinking wine
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/091_drinking.jpg; Drinking coffee while observing people.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/092_drinking.jpg; Drinking water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/093_drinking.jpg; Drinking soda
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/094_drinking.jpg; Eating chocolate cake.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/095_drinking.jpg; Holding a strawberry milkshake.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/096_drinking.jpg; Eating ice cream.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/097_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/098_drinking.jpg; Drinking orange juice
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/099_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/100_drinking.jpg; Drinking coffee
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/101_drinking.jpg; Drinking soda
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/102_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/103_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/104_drinking.jpg; Drinking wine
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/105_drinking.jpg; Drinking coffee
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/106_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/107_drinking.jpg; Drinking a milkshake.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/108_drinking.jpg; Drinking a beer and smoking a cigarette.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/109_drinking.jpg; Drinking water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/110_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/111_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/112_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/113_drinking.jpg; Drinking coffee
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/114_drinking.jpg; Drinking coffee
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/115_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/116_drinking.jpg; Sitting on a bench and holding a drink.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/117_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/118_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/119_drinking.jpg; Drinking a soda.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/120_drinking.jpg; Drinking water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/121_drinking.jpg; Drinking coffee
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/122_drinking.jpg; Drinking juice
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/123_drinking.jpg; Sitting
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/124_drinking.jpg; Drinking orange juice.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/125_drinking.jpg; Drinking.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/126_drinking.jpg; Pouring a drink
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/127_drinking.jpg; Drinking juice
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/128_drinking.jpg; Drinking orange juice.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/129_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/130_drinking.jpg; Drinking water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/131_drinking.jpg; Drinking coffee
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/132_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/133_drinking.jpg; Drinking wine
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/134_drinking.jpg; Drinking from a bottle.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/135_drinking.jpg; Drinking a soda
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/136_drinking.jpg; Drinking soda
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/137_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/138_drinking.jpg; Drinking a hot beverage
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/139_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/140_drinking.jpg; Drinking beer
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/141_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/142_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/143_drinking.jpg; Drinking water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/144_drinking.jpg; Drinking beer
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/145_drinking.jpg; Drinking water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/146_drinking.jpg; Drinking juice
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/147_drinking.jpg; Partying
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/148_drinking.jpg; Drinking coffee
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/149_drinking.jpg; Drinking juice
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/150_drinking.jpg; Eating
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/151_drinking.jpg; Feeding a bottle to a baby.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/152_drinking.jpg; Relaxing
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/153_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/154_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/155_drinking.jpg; Drinking a bottle of soda
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/156_drinking.jpg; Using a laptop.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/157_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/158_drinking.jpg; Drinking a beer
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/159_drinking.jpg; Drinking water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/160_drinking.jpg; Typing.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/161_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/162_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/163_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/164_drinking.jpg; Drinking wine.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/165_drinking.jpg; Eating
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/166_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/167_drinking.jpg; Playing a video game
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/168_drinking.jpg; Pouring liquid into a cup.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/169_drinking.jpg; Drinking a milkshake.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/170_drinking.jpg; Drinking coffee
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/171_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/172_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/173_drinking.jpg; Drinking wine
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/174_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/175_drinking.jpg; Holding beer steins
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/176_drinking.jpg; Pouring milk
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/177_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/178_drinking.jpg; Drinking soda
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/179_drinking.jpg; Drinking water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/180_drinking.jpg; Drinking a margarita
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/181_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/182_drinking.jpg; Drinking soda
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/183_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/184_drinking.jpg; Drinking coffee
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/185_drinking.jpg; Drinking coffee
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/186_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/187_drinking.jpg; Eating breakfast
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/188_drinking.jpg; Relaxing
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/189_drinking.jpg; Watching a basketball game
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/190_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/191_drinking.jpg; Feeding a baby
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/192_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/193_drinking.jpg; Drinking lemonade
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/194_drinking.jpg; Drinking soda
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/195_drinking.jpg; Drinking water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/196_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/197_drinking.jpg; Drinking a soda
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/198_drinking.jpg; Relaxing
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/199_drinking.jpg; Drinking coffee
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/200_drinking.jpg; Drinking coffee
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/201_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/202_drinking.jpg; Taking a photo
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/203_drinking.jpg; Sitting on a bench.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/204_drinking.jpg; Drinking coffee
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/205_drinking.jpg; Drinking beer
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/206_drinking.jpg; Drinking
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/207_drinking.jpg; Drinking water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/208_drinking.jpg; Drinking beer
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/209_drinking.jpg; Drinking water
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/210_drinking.jpg; Drinking a pineapple drink using a pineapple straw.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/211_drinking.jpg; Drinking a beer
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/212_drinking.jpg; Pouring a drink
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/213_drinking.jpg; Drinking a soda.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/214_drinking.jpg; Drinking wine while spending time with her baby.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/215_drinking.jpg; Drinking wine
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/216_drinking.jpg; Drinking
